celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,week1_judge_score_sum,week1_judge_count,week1_judge_score_avg,week1_judge_score_avg_rank,week2_judge_score_sum,week2_judge_count,week2_judge_score_avg,week2_judge_score_avg_rank,week3_judge_score_sum,week3_judge_count,week3_judge_score_avg,week3_judge_score_avg_rank,week4_judge_score_sum,week4_judge_count,week4_judge_score_avg,week4_judge_score_avg_rank,week5_judge_score_sum,week5_judge_count,week5_judge_score_avg,week5_judge_score_avg_rank,week6_judge_score_sum,week6_judge_count,week6_judge_score_avg,week6_judge_score_avg_rank,week7_judge_score_sum,week7_judge_count,week7_judge_score_avg,week7_judge_score_avg_rank,week8_judge_score_sum,week8_judge_count,week8_judge_score_avg,week8_judge_score_avg_rank,week9_judge_score_sum,week9_judge_count,week9_judge_score_avg,week9_judge_score_avg_rank,week10_judge_score_sum,week10_judge_count,week10_judge_score_avg,week10_judge_score_avg_rank,week11_judge_score_sum,week11_judge_count,week11_judge_score_avg,week11_judge_score_avg_rank
Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,23,3rd Place,3,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,,8.0,8.0,8.0,,9.0,10.0,9.0,9.0,9.5,9.0,9.0,9.5,10.0,10.0,10.0,,9.0,9.0,10.0,9.0,9.0,9.5,9.5,,9.3333,9.6666,9.6666,9.6666,26.0,4,6.5,5,28.0,4,7.0,6,32.0,4,8.0,1,23.0,3,7.666666666666667,6,24.0,3,8.0,6,37.0,4,9.25,3,37.0,4,9.25,1,30.0,3,10.0,3,37.0,4,9.25,4,28.0,3,9.333333333333334,5,38.3331,4,9.583275,3
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,10.0,10.0,10.0,,8.0,9.0,8.0,,9.0,9.0,9.0,10.0,8.0,8.5,9.0,9.0,11.0,11.0,11.0,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,9.6666,10.0,9.6666,10.0,31.0,4,7.75,1,32.0,4,8.0,1,31.0,4,7.75,2,30.0,3,10.0,1,25.0,3,8.333333333333334,5,37.0,4,9.25,3,34.5,4,8.625,3,33.0,3,11.0,2,40.0,4,10.0,1,30.0,3,10.0,1,39.333200000000005,4,9.833300000000001,1
Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,23,Eliminated Week 6,9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,8.0,8.0,,8.0,8.0,8.0,,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,24.0,4,6.0,9,24.0,4,6.0,10,25.0,4,6.25,8,24.0,3,8.0,4,24.0,3,8.0,6,28.0,4,7.0,9,0.0,4,0.0,9,0.0,3,0.0,8,0.0,4,0.0,7,0.0,3,0.0,6,0.0,4,0.0,5
Rick Perry,Emma Slater,Politician,Texas,United States,66,23,Eliminated Week 3,12,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,20.0,4,5.0,13,22.0,4,5.5,13,23.0,4,5.75,11,0.0,3,0.0,12,0.0,3,0.0,10,0.0,4,0.0,10,0.0,4,0.0,9,0.0,3,0.0,8,0.0,4,0.0,7,0.0,3,0.0,6,0.0,4,0.0,5
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,8.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,9.0,9.0,10.0,,10.0,9.0,10.0,,10.0,9.0,9.0,10.0,9.5,9.0,9.0,9.5,11.6666,11.6666,11.6666,,9.0,9.0,9.0,9.0,9.5,10.0,10.0,,9.6666,9.6666,9.6666,10.0,31.0,4,7.75,1,29.0,4,7.25,4,29.0,4,7.25,4,28.0,3,9.333333333333334,2,29.0,3,9.666666666666666,1,38.0,4,9.5,2,37.0,4,9.25,1,34.9998,3,11.6666,1,36.0,4,9.0,5,29.5,3,9.833333333333334,3,38.9998,4,9.74995,2
Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,23,Eliminated Week 4,11,7.0,6.0,6.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,26.0,4,6.5,5,30.0,4,7.5,3,25.0,4,6.25,8,18.0,3,6.0,11,0.0,3,0.0,10,0.0,4,0.0,10,0.0,4,0.0,9,0.0,3,0.0,8,0.0,4,0.0,7,0.0,3,0.0,6,0.0,4,0.0,5
Vanilla Ice,Witney Carson,Singer/Rapper,Texas,United States,48,23,Eliminated Week 4,10,7.0,5.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,8.0,7.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,25.0,4,6.25,7,26.0,4,6.5,8,23.0,4,5.75,11,23.0,3,7.666666666666667,6,0.0,3,0.0,10,0.0,4,0.0,10,0.0,4,0.0,9,0.0,3,0.0,8,0.0,4,0.0,7,0.0,3,0.0,6,0.0,4,0.0,5
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,7.0,6.0,6.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,,9.0,8.0,9.0,,10.0,10.0,10.0,10.0,8.0,8.5,9.0,9.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,9.5,9.5,10.0,,8.5,9.0,9.0,9.0,27.0,4,6.75,3,29.0,4,7.25,4,26.0,4,6.5,7,23.0,3,7.666666666666667,6,26.0,3,8.666666666666666,4,40.0,4,10.0,1,34.5,4,8.625,3,30.0,3,10.0,3,40.0,4,10.0,1,29.0,3,9.666666666666666,4,35.5,4,8.875,4
Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,23,Eliminated Week 10,5,7.0,6.0,6.0,6.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,9.0,8.0,8.0,,9.0,9.0,9.0,,7.0,8.0,8.0,7.0,8.5,8.5,9.0,8.5,8.0,8.0,8.0,,10.0,10.0,9.0,9.0,10.0,10.0,10.0,,0.0,0.0,0.0,0.0,25.0,4,6.25,7,31.0,4,7.75,2,30.0,4,7.5,3,25.0,3,8.333333333333334,3,27.0,3,9.0,2,30.0,4,7.5,7,34.5,4,8.625,3,24.0,3,8.0,6,38.0,4,9.5,3,30.0,3,10.0,1,0.0,4,0.0,5
Charo,Keo Motsepe,Actor/Actress,,Spain,66,24,Eliminated Week 3,11,6.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,21.0,4,5.25,10,25.0,4,6.25,9,24.0,4,6.0,9,0.0,4,0.0,11,0.0,4,0.0,10,0.0,4,0.0,9,0.0,4,0.0,8,0.0,4,0.0,6,0.0,4,0.0,5,0.0,4,0.0,4,N/A,N/A,N/A,N/A
Mr. T,Kym Herjavec,Actor/Actress,Illinois,United States,64,24,Eliminated Week 4,10,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,20.0,4,5.0,11,22.0,4,5.5,11,24.0,4,6.0,9,28.0,4,7.0,10,0.0,4,0.0,10,0.0,4,0.0,9,0.0,4,0.0,8,0.0,4,0.0,6,0.0,4,0.0,5,0.0,4,0.0,4,N/A,N/A,N/A,N/A
Heather Morris,Maksim Chmerkoskiy,Actor/Actress,California,United States,30,24,Eliminated Week 6,8,7.0,7.0,7.0,7.0,8.0,6.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.5,9.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,28.0,4,7.0,3,30.0,4,7.5,3,33.0,4,8.25,2,35.0,4,8.75,3,34.0,4,8.5,4,37.0,4,9.25,1,0.0,4,0.0,8,0.0,4,0.0,6,0.0,4,0.0,5,0.0,4,0.0,4,N/A,N/A,N/A,N/A
Nancy Kerrigan,Artem Chigvintsev,Athlete,Massachusetts,United States,47,24,Eliminated Week 7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,8.5,8.5,8.0,8.5,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,28.0,4,7.0,3,28.0,4,7.0,5,33.0,4,8.25,2,33.0,4,8.25,4,36.0,4,9.0,3,33.5,4,8.375,5,36.0,4,9.0,4,0.0,4,0.0,6,0.0,4,0.0,5,0.0,4,0.0,4,N/A,N/A,N/A,N/A
Bonner Bolton,Sharna Burgess,Athlete,Texas,United States,29,24,Eliminated Week 8,5,6.0,5.0,5.0,6.0,8.0,5.0,8.0,7.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.5,7.5,7.5,7.5,7.5,8.5,7.5,7.5,7.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,22.0,4,5.5,9,28.0,4,7.0,5,24.0,4,6.0,9,32.0,4,8.0,5,30.0,4,7.5,8,31.5,4,7.875,6,31.0,4,7.75,7,29.0,4,7.25,5,0.0,4,0.0,5,0.0,4,0.0,4,N/A,N/A,N/A,N/A
Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,24,Eliminated Week 9,4,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,8.5,8.5,8.5,9.0,10.5,9.5,9.5,9.5,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,32.0,4,8.0,1,29.0,4,7.25,4,32.0,4,8.0,4,36.0,4,9.0,2,38.0,4,9.5,2,34.5,4,8.625,4,39.0,4,9.75,2,36.0,4,9.0,3,40.0,4,10.0,1,0.0,4,0.0,4,N/A,N/A,N/A,N/A
David Ross,Lindsay Arnold,Athlete,Georgia,United States,40,24,2nd Place,2,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,7.5,8.5,7.5,7.5,8.0,8.0,8.0,8.0,8.0,8.0,8.5,8.0,9.0,8.5,9.0,8.5,9.0,9.0,9.3333,9.0,,,,,28.0,4,7.0,3,27.0,4,6.75,8,31.0,4,7.75,5,31.0,4,7.75,7,29.0,4,7.25,9,31.0,4,7.75,7,32.0,4,8.0,6,32.5,4,8.125,4,35.0,4,8.75,4,36.3333,4,9.083325,3,N/A,N/A,N/A,N/A
Rashad Jennings,Emma Slater,Athlete,Virginia,United States,32,24,1st Place,1,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,7.0,8.0,9.0,8.0,8.5,9.5,8.5,8.5,9.5,9.5,10.5,9.5,9.5,9.0,9.5,9.5,9.5,9.0,10.0,10.0,10.0,9.6666,10.0,10.0,,,,,31.0,4,7.75,2,32.0,4,8.0,1,28.0,4,7.0,6,39.0,4,9.75,1,32.0,4,8.0,6,35.0,4,8.75,3,39.0,4,9.75,2,37.5,4,9.375,2,38.5,4,9.625,2,39.6666,4,9.91665,1,N/A,N/A,N/A,N/A
Chris Kattan,Witney Carson,Comedian,California,United States,46,24,Eliminated Week 2,12,5.0,4.0,4.0,4.0,6.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,17.0,4,4.25,12,22.0,4,5.5,11,0.0,4,0.0,12,0.0,4,0.0,11,0.0,4,0.0,10,0.0,4,0.0,9,0.0,4,0.0,8,0.0,4,0.0,6,0.0,4,0.0,5,0.0,4,0.0,4,N/A,N/A,N/A,N/A
Erika Jayne,Gleb Savchenko,Singer/Rapper,Georgia,United States,45,24,Eliminated Week 5,9,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,24.0,4,6.0,7,28.0,4,7.0,5,26.0,4,6.5,7,30.0,4,7.5,8,32.0,4,8.0,6,0.0,4,0.0,9,0.0,4,0.0,8,0.0,4,0.0,6,0.0,4,0.0,5,0.0,4,0.0,4,N/A,N/A,N/A,N/A
Normani,Valentin Chmerkovskiy,Singer/Rapper,Georgia,United States,20,24,3rd Place,3,7.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,9.0,10.0,9.0,10.0,10.0,9.0,9.5,8.0,9.5,10.5,10.5,10.5,10.5,10.0,9.5,10.0,10.0,9.5,9.5,9.5,9.5,10.0,9.6666,9.6666,10.0,,,,,27.0,4,6.75,6,32.0,4,8.0,1,34.0,4,8.5,1,32.0,4,8.0,5,39.0,4,9.75,1,36.0,4,9.0,2,42.0,4,10.5,1,39.5,4,9.875,1,38.0,4,9.5,3,39.333200000000005,4,9.833300000000001,2,N/A,N/A,N/A,N/A
Nick Viall,Peta Murgatroyd,TV Personality,Wisconsin,United States,36,24,Eliminated Week 7,6,6.0,6.0,6.0,6.0,7.0,5.0,7.0,6.0,7.0,6.0,7.0,6.0,8.0,7.0,8.0,7.0,9.0,8.0,9.0,8.0,7.5,8.0,7.5,7.5,8.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,24.0,4,6.0,7,25.0,4,6.25,9,26.0,4,6.5,7,30.0,4,7.5,8,34.0,4,8.5,4,30.5,4,7.625,8,34.0,4,8.5,5,0.0,4,0.0,6,0.0,4,0.0,5,0.0,4,0.0,4,N/A,N/A,N/A,N/A
Sasha Pieterse,Gleb Savchenko,Actor/Actress,,South Africa,21,25,Eliminated Week 5,10,6.0,6.0,6.0,,8.0,7.5,7.0,,7.0,6.0,6.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,18.0,3,6.0,7,22.5,3,7.5,4,19.0,3,6.333333333333333,11,24.0,3,8.0,4,24.0,3,8.0,8,0.0,4,0.0,10,0.0,3,0.0,9,0.0,3,0.0,7,0.0,3,0.0,6,0.0,4,0.0,5,N/A,N/A,N/A,N/A
Frankie Muniz,Witney Carson,Actor/Actress,New Jersey,United States,31,25,3rd Place,3,7.0,6.0,6.0,,8.0,7.5,8.5,,7.0,7.0,7.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,7.0,8.0,8.0,8.0,10.0,10.0,10.0,,9.0,8.5,9.0,,8.5,8.0,9.0,,9.7777,9.3333,9.7777,10.0,,,,,19.0,3,6.333333333333333,5,24.0,3,8.0,1,21.0,3,7.0,6,24.0,3,8.0,4,29.0,3,9.666666666666666,2,31.0,4,7.75,6,30.0,3,10.0,1,26.5,3,8.833333333333334,3,25.5,3,8.5,4,38.8887,4,9.722175,3,N/A,N/A,N/A,N/A
Jordan Fisher,Lindsay Arnold,Actor/Actress,Alabama,United States,23,25,1st Place,1,8.0,7.0,7.0,,8.0,8.0,8.0,,9.0,7.0,9.0,,10.0,9.0,10.0,,10.0,10.0,10.0,,10.0,9.0,10.0,10.0,9.0,9.0,9.0,,10.0,10.0,10.0,,9.5,9.5,10.0,,10.0,10.0,10.0,10.0,,,,,22.0,3,7.333333333333333,1,24.0,3,8.0,1,25.0,3,8.333333333333334,2,29.0,3,9.666666666666666,1,30.0,3,10.0,1,39.0,4,9.75,2,27.0,3,9.0,4,30.0,3,10.0,1,29.0,3,9.666666666666666,1,40.0,4,10.0,1,N/A,N/A,N/A,N/A
Derek Fisher,Sharna Burgess,Athlete,Arkansas,United States,43,25,Eliminated Week 4,11,6.0,6.0,6.0,,6.5,6.0,6.5,,7.0,7.0,7.0,,7.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,18.0,3,6.0,7,19.0,3,6.333333333333333,11,21.0,3,7.0,6,23.0,3,7.666666666666667,10,0.0,3,0.0,11,0.0,4,0.0,10,0.0,3,0.0,9,0.0,3,0.0,7,0.0,3,0.0,6,0.0,4,0.0,5,N/A,N/A,N/A,N/A
Nikki Bella,Artem Chigvintsev,Athlete,California,United States,33,25,Eliminated Week 7,8,7.0,7.0,6.0,,6.5,6.5,6.5,,7.0,7.0,7.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,9.0,9.0,9.0,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,20.0,3,6.666666666666667,4,19.5,3,6.5,9,21.0,3,7.0,6,24.0,3,8.0,4,27.0,3,9.0,4,36.0,4,9.0,4,24.0,3,8.0,8,0.0,3,0.0,7,0.0,3,0.0,6,0.0,4,0.0,5,N/A,N/A,N/A,N/A
Terrell Owens,Cheryl Burke,Athlete,Alabama,United States,43,25,Eliminated Week 8,6,5.0,5.0,5.0,,6.5,6.0,7.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,9.0,8.0,8.0,,9.0,9.0,10.0,9.0,8.0,8.0,8.5,,8.5,8.5,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,15.0,3,5.0,12,19.5,3,6.5,9,21.0,3,7.0,6,24.0,3,8.0,4,25.0,3,8.333333333333334,6,37.0,4,9.25,3,24.5,3,8.166666666666666,7,25.5,3,8.5,4,0.0,3,0.0,6,0.0,4,0.0,5,N/A,N/A,N/A,N/A
Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,25,Eliminated Week 9,5,7.0,6.0,6.0,,7.5,7.0,7.5,,8.0,7.0,7.0,,9.0,9.0,9.0,,9.0,9.0,9.0,,8.0,8.0,7.0,8.0,9.5,9.5,9.5,,8.0,8.0,8.0,,9.0,9.5,9.5,,0.0,0.0,0.0,0.0,,,,,19.0,3,6.333333333333333,5,22.0,3,7.333333333333333,6,22.0,3,7.333333333333333,5,27.0,3,9.0,2,27.0,3,9.0,4,31.0,4,7.75,6,28.5,3,9.5,2,24.0,3,8.0,5,28.0,3,9.333333333333334,3,0.0,4,0.0,5,N/A,N/A,N/A,N/A
Barbara Corcoran,Keo Motsepe,Entrepreneur,New Jersey,United States,68,25,Eliminated Week 2,13,5.0,4.0,5.0,,6.0,5.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,14.0,3,4.666666666666667,13,17.0,3,5.666666666666667,13,0.0,3,0.0,12,0.0,3,0.0,12,0.0,3,0.0,11,0.0,4,0.0,10,0.0,3,0.0,9,0.0,3,0.0,7,0.0,3,0.0,6,0.0,4,0.0,5,N/A,N/A,N/A,N/A
Lindsey Stirling,Mark Ballas,Musician,California,United States,31,25,2nd Place,2,7.0,8.0,7.0,,7.5,7.5,7.5,,9.0,9.0,9.0,,9.0,8.0,9.0,,9.0,10.0,9.0,,10.0,10.0,10.0,10.0,8.5,8.5,8.5,,9.5,8.5,9.0,,9.5,9.0,10.0,,10.0,10.0,10.0,10.0,,,,,22.0,3,7.333333333333333,1,22.5,3,7.5,4,27.0,3,9.0,1,26.0,3,8.666666666666666,3,28.0,3,9.333333333333334,3,40.0,4,10.0,1,25.5,3,8.5,6,27.0,3,9.0,2,28.5,3,9.5,2,40.0,4,10.0,1,N/A,N/A,N/A,N/A
Debbie Gibson,Alan Bersten,Singer/Rapper,New York,United States,47,25,Eliminated Week 2,12,6.0,5.0,6.0,,7.0,6.5,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,17.0,3,5.666666666666667,10,20.5,3,6.833333333333333,7,0.0,3,0.0,12,0.0,3,0.0,12,0.0,3,0.0,11,0.0,4,0.0,10,0.0,3,0.0,9,0.0,3,0.0,7,0.0,3,0.0,6,0.0,4,0.0,5,N/A,N/A,N/A,N/A
Nick Lachey,Peta Murgatroyd,Singer/Rapper,Kentucky,United States,43,25,Eliminated Week 6,9,6.0,6.0,6.0,,7.0,6.0,6.0,,7.0,7.0,7.0,,8.0,7.0,7.0,,7.0,8.0,7.0,,7.0,6.0,7.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,18.0,3,6.0,7,19.0,3,6.333333333333333,11,21.0,3,7.0,6,22.0,3,7.333333333333333,11,22.0,3,7.333333333333333,10,26.0,4,6.5,9,0.0,3,0.0,9,0.0,3,0.0,7,0.0,3,0.0,6,0.0,4,0.0,5,N/A,N/A,N/A,N/A
Drew Scott,Emma Slater,TV Personality,,Canada,39,25,Eliminated Week 10,4,6.0,5.0,5.0,,7.0,6.5,7.0,,8.0,7.0,8.0,,8.0,8.0,8.0,,9.0,8.0,8.0,,7.0,7.0,9.0,7.0,9.5,9.5,9.5,,8.0,7.5,8.0,,8.0,8.0,8.0,,9.0,9.5,9.5,9.5,,,,,16.0,3,5.333333333333333,11,20.5,3,6.833333333333333,7,23.0,3,7.666666666666667,3,24.0,3,8.0,4,25.0,3,8.333333333333334,6,30.0,4,7.5,8,28.5,3,9.5,2,23.5,3,7.833333333333333,6,24.0,3,8.0,5,37.5,4,9.375,4,N/A,N/A,N/A,N/A
Vanessa Lachey,Maksim Chmerkoskiy,TV Personality,,Philippines,36,25,Eliminated Week 7,7,7.0,7.0,7.0,,8.0,8.0,7.5,,7.0,8.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,21.0,3,7.0,3,23.5,3,7.833333333333333,3,23.0,3,7.666666666666667,3,24.0,3,8.0,4,24.0,3,8.0,8,36.0,4,9.0,4,27.0,3,9.0,4,0.0,3,0.0,7,0.0,3,0.0,6,0.0,4,0.0,5,N/A,N/A,N/A,N/A
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,6.0,7.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,3,6.333333333333333,8,0.0,4,0.0,9,0.0,4,0.0,7,0.0,3,0.0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,6.0,6.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,3,6.0,9,0.0,4,0.0,9,0.0,4,0.0,7,0.0,3,0.0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,6.0,5.0,6.0,,7.5,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,3,5.666666666666667,10,29.5,4,7.375,8,0.0,4,0.0,7,0.0,3,0.0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,7.0,6.0,7.0,,8.5,9.5,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,3,6.666666666666667,7,35.0,4,8.75,3,0.0,4,0.0,7,0.0,3,0.0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
